Precio,Ubicación,Ciudad,Expensas,Habitaciones,Baños,Área,Estacionamientos,Precio/m²,Fecha de Publicación,Descripción,Logo Agencia,Destacado
USD 150.000,La Floresta,"La Floresta, Quito",USD 80 Alícuota,3 hab.,2 baños,93 m² tot.,1 estac.,N/A,N/A,"89. 05 m2 de construcción cubierta. 4. 10 m2 de construcción abierta. Características. Sala. Comedor. Cocina abierta. Dormitorio Master con baño completo y closet. Dormitorio # 2 con closets y balcón con vista a la ciudad. Segundo Baño completo. Area de Lavandería. 1 Estacionamiento. 1 Bodega. Areas Comunales. Terraza amplia con salón comunal con baños. Estacionamiento para visitas. Ascensor con control digital. Lobby con acceso digital. Conserje. Departamento de dos habitaciones ubicado en el tercer piso de edificio de tres plantas ubicado en sector residencial de tradición como es La Floresta. Con acabados y recubrimientos de primera, con acogedor balcón del cual se pueden apreciar diferentes puntos de la ciudad, y permitiendo la entrada de luz haciendo de este departamento un lugar muy placentero para vivir. Se encuentra en excelente ubicación, cerca del area comercial, bancaria y turística de la ciudad asi como de principales universidades como la Universidad Católica y la Universidad Simón Bolívar. Yamile Dager. Asesor Inmobiliario. Inmobusiness S. A.",./Plusvalia_raw_p22_060924_2243_files/logo_inmobusiness-s.a._1694815287277.jpg,Super destacado
USD 169.000,HIDALGO DE PINTO Y CABILDOS N    QUITO TENIS,"Quito Tenis, Quito",USD 320 Alícuota,4 hab.,3 baños,270 m² tot.,2 estac.,N/A,N/A,"Amplio departamento 270 metros hermosa vista excelente ubicación. 3 habitaciones amplias habitaciones. 3 baños medio con tina de baño. Sala espectacular vista. Comedor amplio. Sala de estudio con muebles de madera empotrados. Cocina con muebles. Recibidor. Cuarto de empleada con baño y cuarto de planchado. 2 parqueaderos cubiertos. Conserje. Guardiana 24/7. Cerca de Centro Comercial el Bosque, 5 parques cercanos. Bancos. Cafeterias. Vias de comunicacional cercanas. Colegios",./Plusvalia_raw_p22_060924_2243_files/logo_remax-capital_1713196405746.jpg,Super destacado
USD 246.900,Alonso de Torres,"El Bosque , Quito",USD 360 Alícuota,3 hab.,3 baños,410 m² tot.,3 estac.,N/A,N/A,"¿Sueñas con un hogar donde puedas disfrutar de las mejores vistas de la ciudad y vivir rodeado de confort y exclusividad? ¡Este departamento es para ti! Ubicado en un piso alto del edificio en una de las zonas más privilegiadas de la ciudad como es sector del C. C. El Bosque, este amplio departamento te ofrece todo lo que necesitas para vivir una vida de ensueño. Características: Ambiente Social: Hall, sala con chimenea. comedor. medio baño social. cocina con comedor de diario. cuarto de máquinas con mueble empotrado. cuarto y baño de servicio. acceso secundario de servicio. bodega. Ambiente privado: baño completo de uso compartido. tres dormitorios con clóset. dormitorio principal con walk in closet y baño completo privado con hidromasaje. El departamento cuento con 3 estacionamientos en el subsuelo y 3 bodegas. El edificio cuenta con: - sala comunal con baterías sanitarias. - hall de acceso de piso con mármol. - dos ascensores con capacidad para ocho personas. - cancha de squash. - piscina cubierta temperada. - áreas verdes exclusivas. - gimnasio, sauna, turco, vestidores. - Estacionamientos para visitas. - Vídeo vigilancia. - Conserje. - Seguridad privada. El departamento es ideal para familias que buscan un hogar espacioso y cómodo, que disfrutan de las mejores vistas de la ciudad en un edificio con amenidades de primer nivel. No lo sueñes . . Vívelo!!",./Plusvalia_raw_p22_060924_2243_files/logo_remax-capital_1713196405746.jpg,Super destacado
USD 330.000,BARRETO,"González Suárez, Quito",USD 150 Alícuota,1 hab.,3 baños,228 m² tot.,2 estac.,N/A,N/A,"Muy buena ubicación, a dos cuadras de la González Suárez. espectacular pent-house con área útil 168mts. la mejor vista A quito desde su lujosa terraza de 29. 80mts Y desde su área social. dormitorio master con balcón 3 mts, walk-in closet Y baño. 2 dormitorios con baño Y walk-in closet cada uno. cocina con acabados de lujo estilo americano. baño social. 2 parqueos 24mts. 1 bodega 4mts. muy buen edificio. asensor. seguridad 24 horas. gimnasio. turco. linda terraza con área de bbq. sala de recepción. salón para eventos",./Plusvalia_raw_p22_060924_2243_files/logo_cedros_1602037936750.jpg,Super destacado
USD 130.000,Auquichico,"Cumbayá, Quito",USD 141 Alícuota,3 hab.,1 baño,127 m² tot.,1 estac.,N/A,N/A,Venta loft modern0 con terraza Y jardin 85metros hábiles 42 metros de jardín127 metros en total1 dormitorio1 baño completo1 baño socialÁrea de máquinas Cocina tipo americanaJardín Terraza internaBalcónÁrea de bbqedificio consta de: Área de juegosgymsala de reuniones Edificio consta de: Guardianía 24 horasPlanta eléctricaValor $130. 000,./Plusvalia_raw_p22_060924_2243_files/logo_luna-castellanos-marcia-del-rocio_1598500876322.jpg,Super destacado
USD 199.000,jardines de amagasi,"Amagasí, Quito",USD 82 Alícuota,3 hab.,2 baños,240 m² tot.,2 estac.,N/A,N/A,Hermoso departamento en Jardines de Amagasi. amplia area social. 3 dormitorios. dos baños completos. baño social. cocina cerrada. área de máquinas. dos parqueos. 1 bodega. urbanización cerrada con excelente guardianía 24 horas,./Plusvalia_raw_p22_060924_2243_files/logo_cedros_1602037936750.jpg,Super destacado
USD 169.900,Mariano Paredes y Tadeo Benítez,"Ponceano, Quito",,2 hab.,2 baños,163 m² tot.,2 estac.,N/A,N/A,"Cómodo y lujoso departamento sector Ponceano alto espera por ti. Ubicación estratégica, cerca de todo. Aplica crédito hipotecario biess. Descripción: 125m2 Habitables. Balcón 7. 27m2. 2 Parqueaderos. Bodega 4. 13m2. Gran sala muy buen iluminada, cocina tipo americana encimera y extractor de olores. Comedor amplio. Baño social, y área de máquinas. 3 habitaciones bastante amplias, dormitorio máster con gran espacio en clóset y baño propio. Baño completo compartido. Acabados en excelente calidad, perfecto estado del inmueble. Excelentes amenidades, área de juegos, área de cine y bbq. Seguridad 24H.",./Plusvalia_raw_p22_060924_2243_files/logo_zion-inmobiliaria_3.jpg,Super destacado
USD 90.000,"Sector 12 de Octubre, Leonidas Plaza y Wilson","12 de Octubre, Quito",USD 69 Alícuota,3 hab.,1 baño,87 m² tot.,1 estac.,N/A,N/A,"Vendo Departamento U Católica 12 Octubrea 2 cuadras de la Universidad Católica habitaciones Edificio Santa Isabeldireccion Av. 12 de Octubre en la Leonidas Plaza y Wilsonarea 70. 11 m2 + 14. 79m2 parqueo + 2. 52m2 bodegaaño construccion 2016Alicuota ($69 incluye uso de areas comunales y agua calienteespacios del departamento+ 2 dormitorios+ 1 Cocina Americana+ Sala familiar multifuncional+ 2 Baños completos+ 1 parqueo + 1 bodega+ zonas compartidasamenidades Y detalles+ Coworking+ Lobby+ Administración y guardianía 24/7+ Sala de Eventos+ gym completo gratis+ 2 Zonas bbq+ Vista 360 a toda la ciudad con amplios ventanales+ Iluminación natural en todas las zonas todo el día + 2 ascensores+ Piso amaderado de alta calidad+ Cocina con mesón tipo americano+ Junto todos los servicios Supermaxi, Transporte, Administrativos, Educati &quot;A un click de tu nuevo hogar&quot;",./Plusvalia_raw_p22_060924_2243_files/logo_miroeslada-vallejo-noboa_1581971666237.jpg,Super destacado
USD 299.000,MIRAVALLE,"San Isidro - Vista Grande, Quito",USD 80 Alícuota,3 hab.,3 baños,352 m² tot.,2 estac.,N/A,N/A,"207m2 Área de construcción. 145m2 Área de construcción abierta. 352m2 Área bruta de construcción total. 3 dormitorios con baño privado. cocina. sala. comedor. 1 dormitorio de servicio. 2 estacionamientos. 1 bodega. Ubicado en urbanización privada, amplio y cómodo departamento ubicado en zona residencial, en la urbanización vista grande. Ubicación estratégica por tener acceso inmediato, zonas comerciales, supermercados, cerca de instituciones financieras y educativas y transporte público. Tiene acceso fácil y rápido a vías principales. Asesora Inmobiliario. Yoly Sánchez M. Inmobusiness S. A inmobusiness S. A.",./Plusvalia_raw_p22_060924_2243_files/logo_inmobusiness-s.a._1694815287277.jpg,Super destacado
USD 198.000,N28-E9-15,"La Pradera, Quito",USD 128 Alícuota,3 hab.,2 baños,216 m² tot.,1 estac.,N/A,N/A,"Excelente oportunidad, amplio departamento de excelente ubicación, cerca de todo y al mismo tiempo en un lugar tranquilo, residencial y seguro. Edificio con guardianía 24/7, conserje, ascensor, dos departamentos por piso. -3 habitaciones. -2 1/2 baños. -Estudio. -Bodega. -Garage cubierto. Muy iluminado en todos sus ambientes y con hermosa vista de la ciudad. Para el ingreso tanto al edificio, como al ascensor hay cámara de reconocimiento facial, lo cual nos garantiza que nadie extraño puede entrar al edificio.",./Plusvalia_raw_p22_060924_2243_files/logo_asesores-inmobiliarios_1717436568806.jpg,Super destacado
USD 250.000,Los comicios,"Quito Tenis, Quito",,3 hab.,3 baños,432 m² tot.,2 estac.,N/A,N/A,"Excelente oportunidad de Inversión. Hermoso Penthouse en venta en Quito tenis. Departamento de 288 metros cubiertos. terraza de 144 metros. 4 dormitorios. 3 baños. dos dormitorios comparten 1 baño. dos dormitorios tienen baño y walking closet. dos salas, amplio comedor. dos bodegas. linda vista al Cotopaxi y al Cayambe. dos parqueaderos. seguridad 24 horas. parque interno comunal. área de juegos",./Plusvalia_raw_p22_060924_2243_files/logo_cedros_1602037936750.jpg,Super destacado
USD 118.000,Mirasierra,"Los Chillos, Quito",,3 hab.,2 baños,105 m² tot.,3 estac.,N/A,N/A,"Inmobusiness te invita a conocer este departamento a estrenar de 105m2 de construcción ubicado en un sector de alta plusvalía en el Valle de los Chillos. -3 dormitorios. -2 baños completos. -Cocina estilo americano con desayunador y mesones de granito. -Sala - comedor. -Área de máquinas. -3 Parqueaderos. Ven a conocerlo, agenda tu cita ya! Asesora Inmobiliaria: Gina Alvear. Inmobusiness",./Plusvalia_raw_p22_060924_2243_files/logo_inmobusiness-s.a._1694815287277.jpg,Super destacado
USD 81.900,Mimbela y La Gasca,"La Gasca, Quito",USD 30 Alícuota,2 hab.,2 baños,177 m² tot.,1 estac.,N/A,N/A,"Oportunidad! Vendo confortable y acogedor Departamento de 126m2 (Área Cubierta) con 3 Dormitorios ubicado en Primer Piso con espaciosa área social, soleado patio interno y 1 parqueadero. Está ubicado en el Sector de La Gasca en un pasaje cerrado con guardianía privada. Su estratégica ubicación le permite estar cerca de la Universidad Central, Estación del Metro Universidad Central y colegios como el Juan Montalvo, Francisca de las llagas, Gran Colombia, Supermaxi La Gasca. Descripción: Amplia Área de Sala – Comedor, cocina independiente con instalación para lavadora y secadora, 3 Dormitorios, 2 baños completos, amplio patio interno, bodega y 1 estacionamiento, agua caliente con calefón a gas. áreas: Área cubierta: 126m2 // Área bruta total: 177m2. precio: usd$ 81. 900, 00 negociable!! Citas: Ver datos cbr Eveling Rosas Lic. Profesional 1214-P. Mayra Vallejo: 0 9 9 7 6 0 6 1 9 0. #lagascadepartamentoventa, #universidadcentraldepartamentoventa, #vendodepartamentolagasca, #vendodepartamentoprimerpisolagasca, #departamentoparauniversitarios, #colegiograncolombiavendodepartamento, #estacionmetrouniversidadcentral, #vendodepartamentocolegiofranciscadelasllagas, #departamentocolegiojuanmontalvo, #migrantesitalia, #vendodepartamentotresdormitorios, #departamentoventaoccidentalygasca, #inversion, #oportunidaddepartamento, #realtors, #departamentocentronorte, #departamentoseminariomayor, #migrantesusa, #migrantesespaña, #migranteseuropa, #cbrevelingrosas",./Plusvalia_raw_p22_060924_2243_files/logo_asesores-inmobiliarios_1717436568806.jpg,Super destacado
USD 265.000,LIMONAR,"Cumbayá, Quito",,3 hab.,3 baños,530 m² tot.,3 estac.,N/A,N/A,"Casa independiente de venta por estrenar 4 dormitorios. Área de construcción: 230 m2. Área de terreno: 300 m2. Ubicación: La casa está ubicada en el sector del Limonar 2 y 3, a 5 minutos de los mejores colegios de Quito (Spellman, Aleman, sek Internacional, etc), para ingresar a la casa se entra por la vía a Lumbisí, espectacular sitio para vivir, altamente residencial y muy seguro, a pocos metros se encuentra un upc, cuenta con todos los servicios muy cerca, es una zona altamente de crecimiento. Espacios de la casa: La casa cuenta con espacios amplios y bien iluminados, la sala principal es a doble altura que se integra hacia el patio a través de unas puertas corredizas, en el dormitorio master entra una cama King size, cuenta con closet y walk in closet, mas el baño master con dos lavabos, ducha de cabina de vidrio templado y tina hidromasaje. Todos los dormitorios tienen baño. Espacios de la casa: • Exterior: - Patio frontal. - Concertina para calefón y 2 tanques de gas. - Parqueadero para 3 vehículos (toma independiente para auto eléctrico). - bbq. - Patio posterior con 90 m2 área verde. - Bodega. • Planta baja: - Dormitorio secundario o estudio (cuenta con un baño completo con ducha). - Sala principal a doble altura. - Baño social. - Cocina tipo americano (incluye plancha de inducción, horno y campana). - Comedor. - Cuarto de máquinas (para lavadora, secadora, viene con una piedra de lavar). • Planta alta: - Sala de estar. - Dormitorio master (entra una cama King Size). - Walk-in closet. - Baño master (2 lavamanos, inodoro, tina hidromasaje y ducha de cabina de vidrio templado) - 2 dormitorios secundarios (cada uno con su propio baño). Construcción: La casa cuenta con una construcción sismo resistente, con estructura independiente de la otra cumpliendo todos los estándares de seguridad, en el lado del adosamiento se ha colocado un doble muro a cada una de ellas para aislar el ruido de la una con la otra. La tubería de agua caliente es de cobre, todos los terminales de agua son de acero inoxidable, dando mayor seguridad y resistencia al sistema de agua, el cable del sistema eléctrico es cable flexible permite tener un mejor sistema de iluminación y gran durabilidad. La casa cuenta con un sistema de impermeabilización de doble capa en su planta baja, por lo que no se tiene nada de humedad. Todas las losas son fundidas con mixer en hormigoneras certificadas y la ultimo cuenta con una malla de temperatura de mayor resistencia evitando agrietamientos por un largo periodo. Seguridad: Para seguridad de cada casa y de su familia la casa tiene para colocar un circuito de seguridad que incluye 4 cámaras (3 exteriores 1 interior), 5 sensores de movimiento, sensores magnéticos en todos los ingresos, panel de alarma central, sirena y un breaker independiente para colocar cerco eléctrico. Acabados: La casa cuenta con los mejores acabados: pisos de porcelanatos importados, porcelanatos de Graiman, grifería marca fv, ventanas de aluminio y vidrio sellado dos lados, puertas y muebles de melamina, pasamanos de vidrio templado, piso flotante alemán 8 mm, mesones porcelanato y Quarzo, entre otras. Tecnología: La casa cuenta con cerradura de huella en la puerta principal, sistema de audio en áreas sociales como comedor, cocina y sala de estar, una toma de 220v para auto eléctrico en el parqueadero, la tubería sube hacia el área de la terraza para colocar paneles solares, cerradura de puerta de calle eléctrica con portero eléctrico, la casa se entrega con todas las luces y sistema de conmutación en todas las áreas. Costo: El costo de la casa es de $265. 000, se acepta una entrada del %10 al %30 dependiendo de la institución bancaria que vaya a financiar la vivienda, el monto restante sería mediante crédito personal o a convenir. Para conocer el proyecto será un gusto con previa cita. * En las fotos puede ver que la cocina está completa y las mamparas de vidrio en todos los baños. Valor de venta: $265. 000",./Plusvalia_raw_p22_060924_2243_files/logo_re-max-asesoria-inmobiliaria_1724768437098.jpg,Super destacado
USD 169.000,SAN SALVADOR - E7-80,"La Pradera, Quito",,2 hab.,2 baños,203 m² tot.,2 estac.,N/A,N/A,"¡Invierte con visión en el corazón de la Pradera! Descubre esta exclusiva oportunidad para inversionistas en una de las zonas más prometedoras de la ciudad. Presentamos un magnífico departamento de 203m2, dividido en dos unidades independientes, ¡ideal para multiplicar tu retorno de inversión! Ubicado estratégicamente en la nueva y vibrante zona de la Pradera, este espacio ofrece mucho más que solo un lugar para vivir. Con una alta plusvalía respaldada por sus centros de entretenimiento cercanos, te garantizamos una inversión con potencial de crecimiento continuo. Cada unidad cuenta con una distribución impecable, desde sus amplias salas y comedores hasta las modernas cocinas tipo americano, diseñadas para satisfacer las demandas del estilo de vida contemporáneo. Imagina la comodidad de dos dormitorios con baños completos, donde la habitación principal se convierte en tu refugio privado, equipada con un lujoso baño en suite. Los acabados de primera calidad y la gran iluminación natural y artificial añaden un toque de elegancia y confort incomparables. ¡No dejes pasar esta oportunidad de asegurar tu lugar en una de las zonas más codiciadas de la ciudad! Contáctanos hoy mismo para más información y haz realidad tu sueño de inversión.",./Plusvalia_raw_p22_060924_2243_files/logo_re-max-asesoria-inmobiliaria_1724768437098.jpg,Super destacado
USD 325.000,Miravalle 4,"Miravalle, Quito",,3 hab.,3 baños,230 m² tot.,2 estac.,N/A,N/A,"164. 40 m2 Área construcción. 8. 95 m2 Balcón. 57. 50m2 Àrea Terraza privada. 230. 85 m2 area total. 3 Dormitorios. 3 Baños completos. Sala Comedor. Cocina americana. Sala de estar. 1 Baño social. 1 Balcón cubierto. 1 Terraza. Àrea de lavanderìa. 2 Estacionamientos cubiertos. 1 Bodega. Salón comunal. Baño de servicio. Terraza con Área bbq. Ascensor. Guardianía 24 horas. Canchas deportivas polifuncionales. Áreas verdes con senderos para caminar. Penthouse moderno por estrenar con vista en tercer piso. Dentro de urbanización privada con guardianía y seguridad integrada 24/7. Edificio vinculado al sti (Sistema de Tráfico Inteligente) permite salir hacia Quito por ruta interna. Cerca de centros comerciales, hospitalarios, bancos y transporte pùblico. asesor inmobiliario. Consuelo Muñoz. Inmobusiness s. a.",./Plusvalia_raw_p22_060924_2243_files/logo_inmobusiness-s.a._1694815287277.jpg,Super destacado
